,text,label,verifikasi
,YANG COWO KASIAN,Sedih,Benar
,G FOR GUBLUK,Marah,Benar
,1 v 1 kwkw,Lucu,Benar
,kungkingkungkingkang,Suka,Benar
,tim dari Jepang kah???,Bingung,Benar
,"ya nggk usah di tampilin, muka abang aja, nanti kami nonton di device masing2",Marah,Benar
,Meninggaaall,Sedih,Benar
,ma lord,Suka,Benar
,WKAKWKAWAWKKAWKAKWKW,Lucu,Benar
,doggy mungkin?,Bingung,Benar
,Lagi merinding malah ngejoke,Marah,Benar
,DEPAN MUKA MEQ,Sedih,Benar
,sama tusbol,Suka,Benar
,abangnya upload wkwkwkwkwk,Lucu,Benar
,LOEHOET,Bingung,Benar
,Try Not To Get Angry Challenge ini mah,Marah,Benar
,SUPER ANSOS,Sedih,Benar
,ITU RAMPOKKK EKWK,Suka,Benar
,WKWKWKWKWKWK PECAH,Lucu,Benar
,189cm/113kg bang?,Bingung,Benar
,ITU ODGJ,Marah,Benar
,kok curhat,Sedih,Benar
,kungkingkang kukuking kang,Suka,Benar
,MADNESS :grinning_squinting_face:,Lucu,Benar
,WHY??,Bingung,Benar
,kalo belum nikah ngapain tinggal bareng hei,Marah,Benar
,kalo disini delay 30 dtk di twitch maggie gak delay,Sedih,Benar
,gila merah banteng,Suka,Benar
,WKWKWKWWKWK,Lucu,Benar
,link,Bingung,Benar
,PERAMPOKKAN HEI,Marah,Benar
,maksa banget ya allah kalian,Sedih,Benar
,pas banget baru aja pulang beli nasgor:grinning_face_with_smiling_eyes:,Suka,Benar
,padahal dia yg mau wkwk,Lucu,Benar
,bang mau tanya .......... mau tanya apa ya,Bingung,Benar
,Ane covid sih tapi jangan ampe mati juga bang,Marah,Benar
,obama = aim+++ nihhh,Suka,Benar
,sedigh,Sedih,Benar
,wkwkkw nge flash diri sendiri wkwkw,Lucu,Benar
,kokkkk,Bingung,Benar
,udh lah jangan ngide2,Marah,Benar
,sova ares master race scan wallbang,Suka,Benar
,Mending Jangan,Sedih,Benar
,ANJIR DIBACAIN HAHAHAH,Lucu,Benar
,HUJAT LEON KAPAN LAGI BANG?,Bingung,Benar
,Incest bangsyat,Marah,Benar
,ohh,Suka,Benar
,nah loh nah loh,Sedih,Benar
,GAK LUCU YA BANGKE WKWKWKWKW,Lucu,Benar
,klo buat record PS4 settingannya gimana bang yang bagus?,Bingung,Benar
,bodo amat,Marah,Benar
,malah jadi org stress,Sedih,Benar
,Kutu Kutu Lalala,Suka,Benar
,saya termasuk useless bang kalau ada tugas kelompok :face_with_tears_of_joy:,Lucu,Benar
,yah rto lagi?,Bingung,Benar
,OTAK not responding,Marah,Benar
,ada bang taraaaaaa,Sedih,Benar
,resilore id lagi live sekarang,Suka,Benar
,aowkoqkwkwkwo,Lucu,Benar
,SWITCH UDAH DIUPDATE BANG?,Bingung,Benar
,selingkuh iniii,Marah,Benar
,cuan,Suka,Benar
,DIDATENGIN QAQA,Sedih,Benar
,KANG DANI JANGAN BERULAH WKWK,Lucu,Benar
,ngepet halal ada gk bg?,Bingung,Benar
,rusak hey,Marah,Benar
,Kirain Production House,Suka,Benar
,ngebug,Sedih,Benar
,wkwkwkwks,Lucu,Benar
,bang pernah nonton bokep vr gak?,Bingung,Benar
,kak gita gema nih lagi flert,Marah,Benar
,setidaknya lebih worth it dari pes itu fifa 22,Suka,Benar
,nggak deh gak njawab,Sedih,Benar
,TAINY WARNANYA APA BANG KUNING IJO APA COKLAT KEITEMAN BANG,Bingung,Benar
,DIBIARIN MEK WKWK,Lucu,Benar
,TOLONG LAH FIRST MEDIA,Marah,Benar
,the man said 3-2,Suka,Benar
,uhukkk,Sedih,Benar
,kalau minum susu aman gak bang??,Bingung,Benar
,kena mental ma bocil wkwkwkw,Lucu,Benar
,ngak bener nih om om,Marah,Benar
,GYM TAPI BUAT MAIN POKEMON GO... LALALAAAA,Suka,Benar
,"gua nungguin komen ""gak bisa basa enggres",Sedih,Benar
,diludahin aowkaokwoakw,Lucu,Benar
,ada cerita apa hari ini nih?,Bingung,Benar
,JANGAN NFT,Marah,Benar
,kukingkang mek,Suka,Benar
,yah semoga aja si batubata karakternya tidak banyak brubah jga n tidak dinerf anyak jga sih bang,Sedih,Benar
,"gmn, cermin ?",Bingung,Benar
,wkwkkwkw claim asuransi TI,Lucu,Benar
,SESAD,Marah,Benar
,amazing korean flash,Suka,Benar
,"baru mau keluar, CUT",Sedih,Benar
,GIla avatar mek awkoawkwaok,Lucu,Benar
,AKU GA TAU NICH,Bingung,Benar
,bayarr jinkk,Marah,Benar
,vlog ada gk bang,Suka,Benar
,lah,Sedih,Benar
,ASTAGA WKWKWK,Lucu,Benar
,cosplayer? sikat gem,Bingung,Benar
,gila jadi samsak,Marah,Benar
,like beliebers :grinning_squinting_face:,Suka,Benar
,huehueheuh,Lucu,Benar
,kapan punya cucu gem??,Bingung,Benar
,Obama Gemingg,Sedih,Benar
,ITU MAH ANDA YANG CUPUQ,Marah,Benar
,AKWOKAOWKWOWAKOWQKQIKAK FETISHNYA ANEHHH,Lucu,Benar
,KALAU YANG RAJIN NGUTANG GIMANA TUH VANG,Bingung,Benar
,"spngebob,patrik,squidwerd,mr.crab dan plangton",Suka,Benar
,P4G gue baru lawan marie nih tolong,Sedih,Benar
,kesesatan macam apa itu,Marah,Benar
,Bang Gema Kapan ikut Subathon Kayak Bang Dhani Djidat :grinning_face:,Lucu,Benar
,KRIS BELI RTX,Suka,Benar
,HAH NGOCOK,Bingung,Benar
,baru buka livenya niatnya nonton sambil makan eh ngomongin cebok,Sedih,Benar
,bohong,Marah,Benar
,jangan Stinger Mulu bang wkwkwk,Lucu,Benar
,"Bagng Gem, GW TELAT TYDACCC??? ",Bingung,Benar
,bahaya nih,Suka,Benar
,skip,Sedih,Benar
,bang saran senjata nya jangan itu ga enak,Marah,Benar
,aim taik ekekw,Lucu,Benar
,ACER TERBAKS,Suka,Benar
,makan nasi tempe berapa bulan tuh,Bingung,Benar
,diya loading untuk mencerna kalimatnya,Sedih,Benar
,flexing mulu,Marah,Benar
,njirr hua ngerti lagi,Lucu,Benar
,exactly,Suka,Benar
,kenapa deskripsinya CSGO dah bang? wkwk,Bingung,Benar
,kok sedih sih,Sedih,Benar
,@Andre gunawan Silaen sehat?? kok spam??,Marah,Benar
,wkwk pada kena flash terus,Lucu,Benar
,:potato::potato::potato::potato::potato::potato::potato::potato::potato:,Suka,Benar
,KOOOKKKKK,Bingung,Benar
,pantes,Sedih,Benar
,Paradox anyinh,Marah,Benar
,nobar bang gem,Suka,Benar
,bang game ps 1 underated menurut abang apa ?,Bingung,Benar
,mukanya gede kali wkwk,Lucu,Benar
,aku ga ada ah,Sedih,Benar
,BODOLAH JENK,Marah,Benar
,Kenapa sama nama gw anjiir,Bingung,Benar
,NGACI LIVE wkwkwkwkwk,Lucu,Benar
,saweria baca yuk bang,Suka,Benar
,"corona ilang ujian nya offline bang :""(",Sedih,Benar
,Ah Bodolah,Marah,Benar
,kok jauh,Bingung,Benar
,iya watchalong,Suka,Benar
,adya heyyy jangan di geplak2 lagi wkwkwk,Lucu,Benar
,"she is,,,, friend:(",Sedih,Benar
,dia maju dulu baru ngeflash lih,Marah,Benar
,Nessie ada?,Bingung,Benar
,buka,Suka,Benar
,awkkwkwkw,Lucu,Benar
,Wall E sedih sih banh,Sedih,Benar
,clip teman teman,Marah,Benar
,AFF DISCORD BANG,Suka,Benar
,kok tau??,Bingung,Benar
,hahahaha dejavu,Lucu,Benar
,aduh tag blasst,Sedih,Benar
,"ingat ya, jangan virtual mulu",Marah,Benar
,tapi cukup sering sih..,Suka,Benar
,bang gamau nambahin waktu kang dani ?,Bingung,Benar
,Bodoh Meq AWOkaOWK,Lucu,Benar
,anjir mukanya brisik,Sedih,Benar
,TAMPAR BAPAK NYA SAJA,Marah,Benar
,udh brpa lama ini?,Bingung,Benar
,waduh,Suka,Benar
,esol 1 team wkwkwkwk,Lucu,Benar
,DEPRESI KAN,Sedih,Benar
,MULAII NIHHH,Marah,Benar
,telor telor apa yang sangar,Bingung,Benar
,biji keteteran..,Suka,Benar
,Xixixixxi,Lucu,Benar
,GEMA ABIS PACARAN LANGSUNG BUNCIT,Sedih,Benar
,oh pantes...mending gak usah ditemenin,Marah,Benar
,nyumpahin kah? :V,Bingung,Benar
,SPILLL NAMA BANG WKWKW,Lucu,Benar
,CLOUD = AMI SUKA PRIA KEKER,Suka,Benar
,waduh saya telat,Sedih,Benar
,Napa sih ini FM Apa YT nih yang GEBLEK,Marah,Benar
,FB nya apa uy??,Bingung,Benar
,bgke wkwk,Lucu,Benar
,hiiiiii bau ciki,Suka,Benar
,OO NOOOOOO,Sedih,Benar
,gak gitu jing,Marah,Benar
,lampu mana,Bingung,Benar
,njir hahahha,Lucu,Benar
,itu ada orang nya di atas bang,Suka,Benar
,yah telat nih,Sedih,Benar
,gua juga rto cok,Marah,Benar
,lanjut nih?,Bingung,Benar
,Jokes nya lawas bet,Lucu,Benar
,:buffering::buffering:,Sedih,Benar
,fullnya 64 juta,Suka,Benar
,DUNIA APA JING?,Marah,Benar
,bang lu nigga ya,Bingung,Benar
,finally he remember his girlfriend LMAO LMAO,Lucu,Benar
,SIAL LAGI MAKAN SAYA,Sedih,Benar
,Review nya aje digass bang,Suka,Benar
,woiiiiii parah,Marah,Benar
,ngo... gmn?,Bingung,Benar
,awikwok,Lucu,Benar
,sad bed f,Sedih,Benar
,Assalamu alaykum,Suka,Benar
,Twitch nya maggie apawn ?,Bingung,Benar
,FM tolong lah,Marah,Benar
,NGAKAAANGGG NENEK GUA BANG :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:,Lucu,Benar
,APIIIIIIIIIIIIIIIIII,Sedih,Benar
,halo bhank,Suka,Benar
,Joki Skripsii Ajaa Murahh kok:goodvibes::goodvibes:,Bingung,Benar
,FM BERULAH,Marah,Benar
,cokkk wkwkwkwk,Lucu,Benar
,hokinya ilang,Sedih,Benar
,thats happening,Suka,Benar
,gensin grinding gila,Marah,Benar
,ooof,Sedih,Benar
,AMD malah ngomongin PS wkwkwkw,Lucu,Benar
,GIVEAWAY LAPTOP BUAT SEKOLAH BANG.......,Suka,Benar
,knp yang perempuan semua bang yang ditanya???,Bingung,Benar
,dah disebut heyy,Marah,Benar
,GG Bang ( Gak Guna) :rolling_on_the_floor_laughing:,Lucu,Benar
,SEDIH ANJIR,Sedih,Benar
,Mr. Potato Head??,Bingung,Benar
,Btw kang dani sekarang cosplay jadi saykoji,Suka,Benar
,JANGAN GILA GILA DAH,Marah,Benar
,GILS HAHAHAHA,Lucu,Benar
,ngga deh makasih,Sedih,Benar
,aneh aneh gimanaya,Bingung,Benar
,dibahas lagi meq,Suka,Benar
,gimana nikah ama smartphone gak usahlah yok nonton oiran aja,Marah,Benar
,Flexing dimulaii wk,Lucu,Benar
,tuu kan,Sedih,Benar
,lah Kok,Bingung,Benar
,1JT,Suka,Benar
,self. obama self,Marah,Benar
,WKWKKK,Lucu,Benar
,DARITDI NGAPAIN COK,Bingung,Benar
,gk ada faedahnya emang,Sedih,Benar
,dah pindah ke baobao yok,Suka,Benar
,bENTARRR GAK BENER NIH :expressionless_face:,Marah,Benar
,bang gem minta selamatin dong soalnya bulan november thn kemaren ak dapet giveaway hp hoki sekali setahun nih wkk,Lucu,Benar
,mati,Sedih,Benar
,Seminggu? presiksi gw 3 hari,Bingung,Benar
,DIA LANJUT DONG,Suka,Benar
,PERBANDINGANNYA KOK GITU ANJINGGGG,Marah,Benar
,yaaa caranya pembiasaan diri dan carilah lingkungan yang tenang wkwkwk,Lucu,Benar
,woi room dc apa namanya,Bingung,Benar
,Maati,Sedih,Benar
,NAKED DIRECTOR BANGGG,Suka,Benar
,GARUK HIDUNG BAPAKNYA,Marah,Benar
,Bang tadi accent abang gunta ganti wkwkwkw,Lucu,Benar
,bang bangun tidur?,Bingung,Benar
,bang nobar di sini indonesia,Suka,Benar
,"tergantung pribadi masing""",Sedih,Benar
,LGBT,Marah,Benar
,TOPI SIAPA TUH :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Lucu,Benar
,Bang Final Fantasy 13 worth it gak ?,Bingung,Benar
,POTATO MAN,Suka,Benar
,sial tersindir,Sedih,Benar
,jangan loncat bang,Marah,Benar
,"tenang bang, next live kan Dota, jadi gk cupu2 amat wkwk",Lucu,Benar
,bao bao apaan twitch nya ?,Bingung,Benar
,pakek switch,Suka,Benar
,10 kali lebih mencret bang,Sedih,Benar
,Toxic Friendship,Marah,Benar
,dia gk tau bang gema speedrun re2 remake wkwk,Lucu,Benar
,?,Bingung,Benar
,wellcome back :grinning_squinting_face:,Suka,Benar
,ketika cuan ngomong,Sedih,Benar
,ga boleh,Marah,Benar
,phasmo uhuy :beaming_face_with_smiling_eyes:,Lucu,Benar
,podast apa ini,Bingung,Benar
,"hostnya lagi ngobrol, si subkreber malah share bokep",Sedih,Benar
,klo puter puting bang,Suka,Benar
,Wah adiya harus dimarahin,Marah,Benar
,Missionary sih bang,Lucu,Benar
,Channelnya Maggie apaan guys,Bingung,Benar
,dan Hidup Belum di Gaji....,Sedih,Benar
,carry us BAO BAO,Suka,Benar
,Blek Geblek,Marah,Benar
,beling wkwkwkw,Lucu,Benar
,final dukung mana bang? indo apa thailand?,Bingung,Benar
,Sad,Sedih,Benar
,nobar wa,Suka,Benar
,bodo amat,Marah,Benar
,lucu kannn,Lucu,Benar
,re stream?,Bingung,Benar
,"Guys, snap 636 ada yg kuat maen persona 4 gk? soalnya saya masih fps drop",Sedih,Benar
,kan kerja kelompok ya berkelompok dan yang kerja,Suka,Benar
,otak dia ngeleg dong,Marah,Benar
,HAHAHHA,Lucu,Benar
,pagi juragan?,Bingung,Benar
,dahh lahhhhh,Sedih,Benar
,"halo mbak gita, cowoknya nih",Suka,Benar
,UDAH GAK USAH,Marah,Benar
,MAGGIE CANTIK UGA :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Lucu,Benar
,bkannya jeritan lelaki?,Bingung,Benar
,@VNO gabakal bener keknya,Sedih,Benar
,6-9 lah,Suka,Benar
,git buaya nya nakal nih,Marah,Benar
,sampe voice crack meq wkwkwk,Lucu,Benar
,iklan,Sedih,Benar
,mana ror,Bingung,Benar
,iya,Suka,Benar
,ROSAK,Marah,Benar
,WWOOOOOWWW INGET BANG GEM INGET MBA GITa :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Lucu,Benar
,Kita liat bakal turun apa tambah naik,Bingung,Benar
,seriiiiing,Suka,Benar
,"Saya mau tidur, eh Live",Sedih,Benar
,sering:smiling_face_with_sunglasses:,Lucu,Benar
,KOK GITU SIH JINK,Marah,Benar
,hah main istri?,Bingung,Benar
,minimal snap 636 lancar,Suka,Benar
,"cara menghasilkan uang umur muda bang, keluarga gua lgi menurun bgt ekonominya.",Sedih,Benar
,emang gak cocok lu bang main valorant kek gue wkwkwk,Lucu,Benar
,manusia ngide,Marah,Benar
,"halo bang, nunggu aff ",Suka,Benar
,bang gem maen ama siapa aja,Bingung,Benar
,ya kan depresi kan,Sedih,Benar
,gila,Marah,Benar
,wkkwkw,Lucu,Benar
,gk semua circle begitu,Suka,Benar
,gak nobar di discord?,Bingung,Benar
,bang windah katanya sibuk jadi ga bisa ikut,Sedih,Benar
,sesat hey,Marah,Benar
,oakaoakwow,Lucu,Benar
,PAKE SUARA OBAMA,Suka,Benar
,kok jauh hei,Bingung,Benar
,pernah 2 hari gk tidur,Sedih,Benar
,"jawaban cewek pasti terserah, tapi kalau udah nikah malah sebaliknya cowok yang bilang terserah :face_with_tears_of_joy::face_with_tears_of_joy:",Marah,Benar
,OKAWFKOAEWOKOKWAEOKOKAEWOKAEWOKOKAEWFOKOKAEWOKAEWOKFOKAEWF,Lucu,Benar
,GILAAA,Suka,Benar
,Bang Gema Acer An515 RTX 3060 i7 seharga 18 juta worth it ga bang?,Bingung,Benar
,wah ketinggalan emang YT gak ada notif,Sedih,Benar
,"auto aim matamu, itu gampang anjir anglenya",Marah,Benar
,jangan2 bill gates dulu pernah mainin tai ngambang wkwkwkwk,Lucu,Benar
,game yang bagus di emulator ps 2 apa ya?,Bingung,Benar
,@AdClip Cepat bikin,Suka,Benar
,anjirlah lagi makan gua,Sedih,Benar
,mending kamu mati aja yang,Marah,Benar
,"Kata2nya sih bener, tapi orgnya wkwkwk",Lucu,Benar
,kalo linknya rusak gimana ?,Bingung,Benar
,bukan bill gate yg main tai ngambang kocak,Suka,Benar
,byeeee,Sedih,Benar
,FLEXING TROSS,Marah,Benar
,btw ibunya kak gita nonton lho :rolling_on_the_floor_laughing::face_with_tears_of_joy:,Lucu,Benar
,CIE UDAH TUA CIE.......,Suka,Benar
,production house kann??,Bingung,Benar
,demi kita gema untuk kita rugi untuk kita,Sedih,Benar
,mampus,Marah,Benar
,awkaowkao,Lucu,Benar
,resolusi 2022 : beli bantal aerith,Suka,Benar
,positive???????,Bingung,Benar
,nt nt,Sedih,Benar
,PRRRIIITTTTTT LAPORAN PAK,Marah,Benar
,#SENTOLOPBEST,Lucu,Benar
,YA ALLAH BAPCK DANI,Suka,Benar
,koq main istri,Bingung,Benar
,yak yak internet,Sedih,Benar
,Bodo amat lah,Marah,Benar
,wokawoekawoekawo,Lucu,Benar
,suara po,Bingung,Benar
,porter robinson,Suka,Benar
,mukanya blur,Sedih,Benar
,wadau,Marah,Benar
,Wkwkwkwkkw pagelaran seni,Lucu,Benar
,ni skinnya namanya ap?,Bingung,Benar
,19:30 bang,Suka,Benar
,delay 5 menit,Sedih,Benar
,PAMER PAMER,Marah,Benar
,modus ae bang wkwkw,Lucu,Benar
,PANTUN APAAAN HEY,Bingung,Benar
,kungkingkang meq,Suka,Benar
,"Emang nih bocil2 sotau pada nyerang. Gerah bener lama2 ngeliatnya, kalo kaga suka kan yaudah tinggal dislike. Diperpanjang amat",Sedih,Benar
,we need dewi fortunjingggg,Marah,Benar
,live lagi kah?,Lucu,Benar
,BANGO MALIKA KAH?,Bingung,Benar
,:potato::potato::potato::potato::potato::potato::potato::potato:,Suka,Benar
,role nya BOT PERCOBAAN,Sedih,Benar
,playboy nih,Marah,Benar
,Vang kapan nikah,Bingung,Benar
,voice over gem,Suka,Benar
,"kalo gw sih skripsi santai aja, selow 1 bulan beres, dan akhirnya telat 1 smester wkwkwkwk",Lucu,Benar
,punya teman kalo nga ada manfaatnya susah,Sedih,Benar
,kallen dicari otto malah nonton bang gema,Marah,Benar
,live awal tahun?,Bingung,Benar
,kan imam,Suka,Benar
,awokawok,Lucu,Benar
,Aduh kok sad,Sedih,Benar
,"udh malem bang, otak saya lag",Marah,Benar
,yo ty2,Suka,Benar
,sekian penonton mungkin ada yang sama mungkin dengan gua dengan pergaulan?,Bingung,Benar
,ruqyah kang tuman :face_with_tears_of_joy:,Lucu,Benar
,"corona ilang sekolah ptm :""(",Sedih,Benar
,Digambar gila,Marah,Benar
,masa ciuman pertama gw nyium knalpot motor?,Bingung,Benar
,nonton hentai bang pake kaca layar lebar,Suka,Benar
,DIYA IKHLAS HAHAHAH,Lucu,Benar
,duh telat bang,Sedih,Benar
,"hey anda, ini ditonton mertua anda hey",Marah,Benar
,sya mau modny,Suka,Benar
,KUNGKINKANGGGG WKKWKWKWKW,Lucu,Benar
,Kepala kelapa?,Bingung,Benar
,bang kapan phasmo lagi kanget teriakan para pejantan,Sedih,Benar
,stinger aja bang,Marah,Benar
,rela disantet asal dapet jodoh,Suka,Benar
,wkwkwk fruittea pecaaahh,Lucu,Benar
,SEPTIC TANK??? HA!!!,Bingung,Benar
,meninggal jadi debu,Sedih,Benar
,SENTOLOOOP,Marah,Benar
,itu orangnya,Suka,Benar
,GIMANAAAAA?,Bingung,Benar
,Bang calon mertua nonton loh btw wkwk,Lucu,Benar
,sial aku lagi makan,Sedih,Benar
,kelakuan maen gantungan,Marah,Benar
,bang dah mulai nih timnas,Suka,Benar
,ngegas akwokwowkw,Lucu,Benar
,ni final masih leg leg an ?,Bingung,Benar
,akhirnya,Sedih,Benar
,jngn smpe belok jga,Marah,Benar
,HEDSETNYA MASIH PAKE WOY,Suka,Benar
,ahhaahahaahhaha,Lucu,Benar
,podcast kapan lagi nih bang,Bingung,Benar
,gatau bang masih polos,Sedih,Benar
,Otaknya pending 30 detik,Marah,Benar
,dyry yaa,Suka,Benar
,aowkoakw Og,Lucu,Benar
,PokoPow versi malaysia?? oooh ada dua cabang???,Bingung,Benar
,Yg useless di jadiin babu,Sedih,Benar
,"malam bang gem, bsk mau ptm malah kebangun jam segini saya",Marah,Benar
,AWKAWKAWKAWKAKWKWA,Lucu,Benar
,ryzen 9 overkill,Suka,Benar
,PODCAST OMOM MANE???????????,Bingung,Benar
,kasian yg cowok,Sedih,Benar
,@FachorulFaslah UDAH CRINGE,Marah,Benar
,stress mainin vuting wkkwk,Lucu,Benar
,CJ nih,Suka,Benar
,"GYMM AIR , Apa GYMM Tipe Rumput bang?",Bingung,Benar
,panjang bet,Sedih,Benar
,weleh kukira entet,Marah,Benar
,WKWKKWKWKWKWKWK BODOLAH,Lucu,Benar
,KECAP BANGO LAGI,Suka,Benar
,BANG MAIN OPBR DONG BANG???????:yt::yt::yt::yt::yt::yt:,Bingung,Benar
,15 jam tidurnya kurang itu pasto,Sedih,Benar
,"Corona anying, aing nganggur",Marah,Benar
,BG WARRIOR OROCHI,Suka,Benar
,WKWKWKWKWKWKW,Lucu,Benar
,baobao live dmn?,Bingung,Benar
,keram keram,Sedih,Benar
,CU PU,Marah,Benar
,plot twist :french_fries:,Suka,Benar
,aowwkowkwk,Lucu,Benar
,APANYA YG BERSIH,Bingung,Benar
,"mon maap, saya lagi makan pak",Sedih,Benar
,disebut malahan,Marah,Benar
,prosi ke vidio .com,Suka,Benar
,WKWKWKWKKWKWWK,Lucu,Benar
,rainbow ?,Bingung,Benar
,Ga sehat ini host kita,Sedih,Benar
,gilak masih live,Marah,Benar
,Halooooo,Suka,Benar
,aokwoakwoakwoa,Lucu,Benar
,Bulu kaki kan bang?,Bingung,Benar
,"Nggak, makasih",Sedih,Benar
,bangke nawar,Marah,Benar
,ultima weapon ya bang,Suka,Benar
,gila 3 bulan wkwkkwkw,Lucu,Benar
,wut,Bingung,Benar
,yah berulah lago,Sedih,Benar
,YES KAMPANG,Marah,Benar
,:evergreen_tree::horse::potato:,Suka,Benar
,"bang, tetangga lu ada acara apa?",Bingung,Benar
,ah anjenk wkwkwkkwk,Lucu,Benar
,"Yah Itu lah ya, jadi Teefuh saja",Sedih,Benar
,JANGANNNNNN,Marah,Benar
,main jajmen aja bang,Suka,Benar
,we're simp wgwgwgw,Lucu,Benar
,GIMANAA?,Bingung,Benar
,Minta masukan ngadepin Pressure di kerjaan bang,Sedih,Benar
,jangan maju bnag,Marah,Benar
,wkwkwkwk iklan dlu bos :face_with_tears_of_joy:,Lucu,Benar
,flash team,Suka,Benar
,nonton iron fist ngga bang,Bingung,Benar
,udah gk usah puting puting lah,Sedih,Benar
,Gila itu Botak Tanggung GG,Marah,Benar
,Ultima weapon setengah mati dapetinnya,Suka,Benar
,"not fair , pengancaman wkkwkwkw",Lucu,Benar
,lah emang ada yang bilang sama,Bingung,Benar
,Meninggal lagi,Sedih,Benar
,diancem mek,Marah,Benar
,PODCAST RE LAH,Suka,Benar
,akhirnya mottonya disebutkan wkwkwkwk,Lucu,Benar
,bang kalok mau jadi film maker nyarik jurusan apa aja bang?,Bingung,Benar
,random semenjak dini,Sedih,Benar
,ngegas,Marah,Benar
,:potato::potato::potato::potato::potato::potato::potato::potato::potato::potato::potato::potato:,Suka,Benar
,"""kill everyone"" cok wkwkwk",Lucu,Benar
,kok bagust,Bingung,Benar
,Fetishnya sudah diluar jangkauan,Sedih,Benar
,gw rtx 3070 dpt 20 juta an si bang,Suka,Benar
,putih putih dalemnya geseng ye bang wawkkwakaw,Lucu,Benar
,imam kamu kok gitu mam,Bingung,Benar
,JGN suka pura2 bang,Marah,Benar
,WA DE FAK :V,Sedih,Benar
,WKAKAKWKWKWK,Lucu,Benar
,Recommend Hp Snapdragon 845 murah dong,Suka,Benar
,kok tara arts,Bingung,Benar
,SUDAH ADA GITA,Marah,Benar
,Flash nya Vang,Sedih,Benar
,Wkwkkw terlalu toxic,Lucu,Benar
,sange ada sange=lust,Suka,Benar
,bang @GemaShowIndo lebih worth it beli laptop gaming atau rakit pc?,Bingung,Benar
,ANJIR JIJIJK,Marah,Benar
,OH NO,Sedih,Benar
,apa nich,Lucu,Benar
,BYE NARUHODO,Suka,Benar
,bentar pak ye kan temanya circle pergaulan kok jadi bahas fetish,Bingung,Benar
,PARH,Marah,Benar
,bintitan loh ntar..,Sedih,Benar
,"bang gem saweria ""Kepompong"" jgn lupa dibaca ya hehe",Lucu,Benar
,bentar kok jadi kayak gini,Bingung,Benar
,kan bandar nich,Suka,Benar
,TAUNYA MALAH DIBLOK,Marah,Benar
,random yaa kek bapanya,Sedih,Benar
,gema sang samsak,Lucu,Benar
,wait what?,Bingung,Benar
,gila di-mix avtur,Suka,Benar
,HEI KALLEN DICARIIN OTTO,Marah,Benar
,rto bentar diaa,Sedih,Benar
,JAHATTT SEKALI ANDAAA WKWKWK,Lucu,Benar
,bang cara biar jadi beda dari yg lain gimana,Bingung,Benar
,brand ambassador nya avi,Suka,Benar
,oh...enak ye bgsd,Marah,Benar
,:clown_face:,Sedih,Benar
,ASEM ALAMI WKWKWK,Lucu,Benar
,mas gem boleh iktu?,Bingung,Benar
,cerita tentang alip bangg,Suka,Benar
,nyolong,Marah,Benar
,ku kira podcast om om,Sedih,Benar
,kyk mr bean mek wkkwkwkw,Lucu,Benar
,kok S-word,Bingung,Benar
,kami haters semua bang,Suka,Benar
,duit,Marah,Benar
,"Persetan dengan Teman,Saya memilih nyawa",Sedih,Benar
,awokawkookawokwaokwaokwaokowka,Lucu,Benar
,itu diatas tandanya masih hidup atau nggak,Bingung,Benar
,have a nice day than,Suka,Benar
,BISTU DI MALING,Marah,Benar
,lah saya kira rto fm,Sedih,Benar
,oakaoakoww,Lucu,Benar
,nyari maggie dimana bang,Bingung,Benar
,itu gym pokemon anying,Suka,Benar
,anjir baru pembukaan toh,Marah,Benar
,TANDA KURANG DEKAT DOSEN,Sedih,Benar
,waduh gw nih fufu hihiks,Lucu,Benar
,bang DW 9 empires gimana menurt lu bang?,Bingung,Benar
,2023 YEYYY,Suka,Benar
,WATASHI GAK UNDERSTAND,Marah,Benar
,kena mental si maggie,Sedih,Benar
,imam rada rada nih wkwkwkwkkw,Lucu,Benar
,mau main apa nich,Bingung,Benar
,helo,Suka,Benar
,GILAK AMI,Marah,Benar
,pasti di keplak lagi tuhi,Sedih,Benar
,"Gua ngeliat tara arts ngakak, apakah tara arts kebodohan? WKWKWK",Lucu,Benar
,sd karya tulis?,Bingung,Benar
,MISTA X,Suka,Benar
,GK GITUU BANGG,Marah,Benar
,inilah contoh pergaulan yang salah yaa adic adic,Sedih,Benar
,sentolop community nih oawkawokaw,Lucu,Benar
,Bao?ada orang vietnam kah?,Bingung,Benar
,KANG DANI SLEDING AJA NI ORG BODOLAH,Marah,Benar
